1.465123945,2.552702257,0.627986368,0,GREEN,1
1.778203854,1.637382242,1.309397989,1,BLUE,1
0.106885694,1.243116289,0.840578481,0,BLUE,1
1.799797532,-0.180142875,-0.88750238,0,RED,1
0.424768872,0.85129915,0.866065933,1,GREEN,1
-0.689923751,0.97491767,-0.578728928,1,BLUE,1
0.369160092,0.625903625,0.412872681,0,BLUE,1
0.928154863,1.747303771,-0.276813067,0,BLUE,1
-0.258222996,1.161461854,0.836851826,0,BLUE,1
1.925978553,1.323597475,0.921540562,1,GREEN,1
2.102097655,1.899421308,0.733317223,1,GREEN,1
-0.638405423,0.103163587,-0.157088322,0,GREEN,1
-0.263843673,0.656114766,0.070670752,0,GREEN,1
0.788408728,0.727973942,1.842077667,1,GREEN,1
0.778296284,1.356143743,-1.383490768,0,BLUE,1
0.152523002,0.523065923,0.703310719,1,BLUE,1
0.486650892,1.93214038,2.173124643,0,GREEN,1
1.915487532,0.068992735,-0.366007213,1,RED,1
0.975688466,0.349458163,0.980833933,1,BLUE,1
0.024654868,-0.943320343,-0.921763045,0,GREEN,1
-1.458487701,0.424461918,-0.024057668,0,BLUE,1
1.128122052,1.753990831,1.325530151,0,RED,1
-0.635192633,-2.31870598,0.088054607,1,BLUE,1
-0.298195288,-0.589051693,0.853089717,1,GREEN,1
-0.80587523,2.640823199,0.838471864,0,GREEN,1
2.215879989,-1.173747647,0.406190169,0,RED,1
-1.409838829,1.285219072,3.134624252,0,BLUE,1
1.879139576,-2.01144229,-0.642657311,0,BLUE,1
-0.129054284,1.481833637,-0.329193141,0,RED,1
-0.250596882,-0.447959506,0.878199729,1,BLUE,1
1.105361947,-0.572860414,1.800688837,1,GREEN,1
-0.336444087,-0.105913328,0.552157247,3,BLUE,1
1.421320407,2.951615728,-0.669519237,2,GREEN,1
1.086539954,1.117258138,0.433895651,1,BLUE,1
1.39543164,1.976173566,-0.559893293,1,GREEN,1
0.22313617,1.226979579,0.356263457,1,RED,1
-0.998133315,0.618967591,0.768845497,1,GREEN,1
1.197891664,0.099187959,1.733597686,0,GREEN,1
0.584132807,0.851217295,-0.81744855,1,GREEN,1
0.098359182,0.409340431,1.353606252,1,GREEN,1
-0.151402843,-0.117350224,-0.194675464,2,BLUE,1
0.266525889,1.35184638,2.765223884,0,GREEN,1
1.087449449,2.121729098,0.774719696,0,BLUE,1
-0.14338451,2.182501534,1.25394837,1,RED,1
0.647601895,-0.733433977,0.046045046,2,BLUE,1
1.562715,1.711790277,1.972772055,0,BLUE,1
1.612039172,2.096599759,-0.050215873,1,BLUE,1
-0.131107469,0.639796157,1.388826435,0,GREEN,1
1.557615009,-0.512394932,1.615167834,1,BLUE,1
1.043730039,0.007626853,0.482749159,2,BLUE,1
0.19007149,0.961770924,0.942536248,3,BLUE,1
-0.191951527,0.972264219,2.136144589,0,RED,1
1.184776751,2.888715075,0.282141913,1,GREEN,1
2.348175089,0.879843641,0.935460379,1,GREEN,1
0.916362127,-0.006759079,0.859610794,0,RED,1
1.852123036,0.590813046,-1.024499567,1,RED,1
0.832968284,1.969388735,-0.355591225,1,BLUE,1
1.952485776,0.693790584,-0.054582584,1,BLUE,1
-0.805156729,0.609496341,3.474993549,0,BLUE,1
0.616272076,1.164510935,0.166142685,1,BLUE,1
-1.025477273,-0.816354883,1.230071861,0,GREEN,1
0.854311851,-0.032589866,-0.453248218,1,RED,1
0.516561899,0.806961283,0.349767391,0,BLUE,1
0.256923899,-1.53237505,1.396118308,0,GREEN,1
0.474485263,1.418400929,0.984099019,1,GREEN,1
-0.202780198,0.378335757,1.048703838,0,BLUE,1
-0.264971446,0.454965233,1.484189228,0,GREEN,1
-0.173985596,0.30371399,0.843173951,0,BLUE,1
0.344503691,0.066641691,0.120814606,0,BLUE,1
1.428948793,0.252903932,0.327446118,1,GREEN,1
0.020796337,0.350772383,-0.520214313,1,BLUE,1
2.754400897,0.135406311,1.188942237,1,BLUE,1
-0.425419954,-0.446281489,0.727267947,1,RED,1
-1.070861059,-0.320164132,0.37301635,0,BLUE,1
-0.665888079,-2.154851414,1.490917215,0,BLUE,1
1.54195351,1.649737727,-0.065948994,1,GREEN,1
-0.659123713,0.128366822,-1.032121132,1,BLUE,1
0.035589268,-0.637382242,-0.06945396,0,BLUE,1
0.804396508,-0.818176146,-1.191068974,0,GREEN,1
-0.617591637,0.131070295,1.371696102,1,GREEN,1
1.536571575,1.056456143,-0.646042905,0,GREEN,1
0.544803983,-1.237271305,-1.175302883,1,BLUE,1
1.280956952,0.186938281,0.522683935,0,GREEN,1
1.824035566,-0.309716312,0.964922323,1,GREEN,1
-1.156608219,0.202807827,-0.339377208,3,BLUE,1
0.063193569,0.644509613,0.311117277,1,BLUE,1
0.456573902,1.957997314,0.355876922,2,GREEN,1
1.143008207,0.869666395,-0.956451173,0,BLUE,1
-0.092547167,2.199118002,-0.115870022,1,GREEN,1
-0.710037226,-0.255982228,0.396581357,0,GREEN,1
